Date,Open,High,Low,Close,Volume,Adj Close
2012-11-08,560.6299740000001,562.230011,535.2900089999999,537.7499849999999,264036500,71.34093399999999
2012-11-09,540.420006,554.87999,533.7199860000001,547.0599980000001,232478400,72.576052
2012-11-12,554.149986,554.500008,538.649979,542.829994,128950500,72.014876
2012-11-13,538.910011,550.479996,536.3599929999999,542.900009,133237300,72.024165
2012-11-14,545.5000150000001,547.45002,536.180016,536.880005,119292600,71.22551700000001
2012-11-15,537.530006,539.4999849999999,522.6200259999999,525.619987,197477700,69.7317
2012-11-16,525.200005,530.000008,505.75,527.680008,316723400,70.004994
2012-11-19,540.709999,567.4999849999999,539.8800200000001,565.730011,205829400,75.052921
2012-11-20,571.910019,571.95002,554.580009,560.9099809999999,160688500,74.41346899999999
2012-11-21,564.249977,567.369995,556.599976,561.700012,93250500,74.518279
2012-11-23,567.169991,572.000008,562.600006,571.500023,68206600,75.818403
2012-11-26,575.900017,589.999992,573.710007,589.5300219999999,157644900,78.210364
2012-11-27,589.549995,590.419975,580.100006,584.780006,133332500,77.5802
2012-11-28,577.2699809999999,585.8000030000001,572.259987,582.940018,130216100,77.336097
2012-11-29,590.220024,594.250023,585.249977,589.3599780000001,128674700,78.18780500000001
2012-11-30,586.789986,588.400009,582.679985,585.279991,97829900,77.64653100000001
2012-12-03,593.650009,594.590004,585.500023,586.190025,91070000,77.767261
2012-12-04,581.800018,581.800018,572.129997,575.849976,139267100,76.395492
2012-12-05,568.910004,569.2499849999999,538.7699809999999,538.7900089999999,261159500,71.478909
2012-12-06,528.9400099999999,553.31002,518.6299740000001,547.239975,294303100,72.599929
2012-12-07,553.400009,555.1999969999999,530.000008,533.2500150000001,196760200,70.743942
2012-12-10,525.0,538.510002,521.5800019999999,529.819977,157621100,70.288894
2012-12-11,539.770004,549.559975,537.370003,541.3900150000001,148086400,71.82384
2012-12-12,547.769974,547.999992,536.270004,539.0,121786000,71.50676800000001
2012-12-13,531.149994,537.6400219999999,525.800018,529.689987,156314900,70.271649
2012-12-14,514.749992,518.12999,505.58000899999996,509.78998600000006,252394800,67.631603
2012-12-17,508.92999299999997,519.999992,501.230003,518.829979,189401800,68.830899
2012-12-18,525.0,534.899986,520.2499849999999,533.900017,156421300,70.830175
2012-12-19,531.470001,533.700012,525.4999849999999,526.3099900000001,112342300,69.82324
2012-12-20,530.000008,530.200012,518.8800200000001,521.7300190000001,120422400,69.21563499999999
2012-12-21,512.469994,519.6699980000001,510.239983,519.330017,149067100,68.897237
2012-12-24,520.350014,524.250023,518.709976,520.169983,43938300,69.008672
2012-12-26,519.000023,519.460007,511.12000300000005,512.999992,75609100,68.057461
2012-12-27,513.539978,516.25,504.659988,515.060013,113780100,68.330754
2012-12-28,510.290024,514.480026,508.11998700000004,509.58998099999997,88569600,67.605069
